9.48	-0.02	0		-0.01	0
9.49	-0.02	-0.01		-0.01	-0.01
9.50	-0.02	-0.01		-0.01	-0.01
9.51	-0.02	-0.02		-0.01	-0.02
9.52	-0.01	-0.01		-0.01	-0.01
9.53	-0.01	-0.02		-0.01	-0.02
9.54	-0.01	-0.02		-0.02	-0.02
9.55	0	-0.02		-0.02	-0.02
9.56	0	-0.02		-0.01	-0.02
9.57	0	-0.01		-0.01	-0.01
9.58	0	-0.01		0	-0.01
9.59	0	-0.01		0	-0.01
9.60	0	-0.01		-0.01	-0.01
9.61	0	-0.01		-0.01	-0.01
9.62	0	-0.02		-0.01	-0.02
9.63	0	-0.01		-0.01	-0.01
9.64	-0.01	-0.01		-0.01	-0.01
9.65	-0.01	-0.02		-0.01	-0.02
9.66	-0.01	-0.02		-0.01	-0.02
9.67	-0.01	-0.02		-0.01	-0.02
9.68	-0.01	-0.02		-0.01	-0.02
9.69	-0.01	-0.02		-0.01	-0.02
9.70	-0.01	-0.01		-0.01	-0.01
9.71	-0.01	-0.01		-0.01	-0.01
9.72	-0.01	-0.01		-0.01	-0.01
9.73	-0.01	-0.01		-0.02	-0.01
9.74	-0.02	-0.01		-0.01	-0.01
9.75	-0.02	-0.01		-0.01	-0.01
